gen,#103,#49,#175,#167,#160,#62,#141,#157,#53,#164,#28,#41,#11,#47,#4,#106,#95,#101,#181,#122,#73,#112,#193,#166,#163,#120,#18,#183,#26,#121,#45,#113,#194,#71,#153,#32,#188,#173,#29,#156,#176,#27,#199,#142,#178,#179,#31,#15,#69,#68,#140,#1,#197,#25,#22,#171,#66,#64,#21,#59,#139,#74,#155,#108,#124,#200,#114,#198,#145,#174,#180,#33,#99,#110,#128,#138,#100,#137,#79,#80,#61,#81,#131,#17,#72,#105,#146,#189,#6,#158,#2,#46,#93,#109,#117,#104,#149,#195,#89,#24,#14,#119,#129,#144,#172,#51,#20,#125,#3,#154,#34,#190,#143,#87,#98,#126,#44,#56,#107,#118,#116,#23,#30,#63,#60,#65,#97,#170,#43,#54,#40,#168,#177,#184,#152,#58,#134,#136,#182,#10,#90,#111,#67,#76,#5,#38,#130,#82,#42,#123,#37,#96,#84,#36,#57,#88,#133,#165,#52,#13,#7,#115,#151,#185,#48,#50,#85,#148,#75,#102,#77,#94,#55,#78,#35,#70,#159,#162,#39,#196,#83,#91,#191,#9,#135,#169,#127,#19,#132,#147,#161,#16,#192,#86,#186,#150,#12,#8,#92,#187
,0.30439895,-0.029547757,-0.1759311,0.31956527,0.15064815,-0.4206172,0.20029914,-0.7605748,-0.8364724,0.7417054,-0.53792644,0.039829165,-0.4570343,-0.18958478,0.99802285,-0.40464142,-0.9882513,-0.6645557,0.111178994,0.24069683,-0.55341274,-0.12636788,0.24723168,-0.9800725,-0.5246803,0.6529436,0.37890348,0.0674458,-0.7911903,0.69170815,0.6026618,0.2943916,0.79737926,-0.4565886,0.09704672,-0.54082024,0.85251313,0.60246783,-0.8513575,0.8335708,0.44840893,-0.09889922,0.6571213,-0.97122556,0.689337,0.9837515,0.16728072,0.48339057,0.78235966,0.37278974,-0.056733757,-0.45828766,0.117503636,-0.89521533,0.7178429,0.6317587,-0.01296565,-0.8129284,-0.4879583,0.43795207,-0.22617777,-0.75336283,-0.7844904,-0.3956413,0.29303557,-0.90081537,-0.4463808,-0.8177988,0.6392782,0.13494472,-0.23283552,0.43385074,0.39614326,-0.62797016,-0.8552224,0.057051513,-0.7942497,-0.8480887,-0.5414867,-0.42379585,0.37387758,0.6679612,0.118262246,0.07669404,-0.21423872,0.40328008,-0.10238089,0.8035137,0.1149724,0.37725103,-0.9161634,-0.44581217,0.9120471,0.97757095,0.58367366,-0.5672865,0.6964688,-0.2549665,-0.63831306,0.88541996,-0.82894874,0.54191244,-0.071116365,0.5499552,-0.72379655,-0.16189055,0.3299232,0.8802745,-0.40371338,-0.431904,-0.1270237,0.22876422,0.35220593,0.6155473,-0.5431553,-0.43080795,-0.8990898,0.55611414,0.07789032,-0.07898654,-0.55252683,0.48035416,0.65726376,0.49569634,-0.5813273,0.1543312,0.14417705,0.6966424,0.6162554,-0.2591819,-0.11225626,-0.9242939,-0.76194507,0.023106368,0.7903172,0.10660268,-0.93882143,-0.7679956,-0.3936006,0.8724833,0.9705408,-0.5363637,-0.01826289,-0.6703632,0.08009373,-0.35328394,0.79837966,0.016541451,0.28950188,0.5928903,0.35385773,0.7362684,-0.50086135,0.1695561,-0.076334625,-0.7774606,-0.3187965,-0.5488492,0.5793732,0.039954033,0.84639955,0.6336341,-0.6889835,-0.67349076,0.5961072,-0.85671127,0.9756985,-0.5518617,0.30877504,0.8663684,0.1688702,-0.89423364,0.79770136,0.2612109,0.6180207,-0.07360076,0.3933985,-0.15294659,0.8770197,-0.94029033,-0.6325403,0.52204365,0.58842707,0.38597596,0.24405509,0.022418205,0.43872023,-0.48297063,-0.87050295,0.80736256,0.9958034,-0.84435415,0.97459,0.59075135,-0.37061855,-0.9918157,-0.55650157,-0.28273794,0.26212707,0.06423631
,0.8406177,0.82332826,-0.032499325,0.21544866,0.47784725,0.5988213,-0.38498455,-0.12801442,-0.80581844,-0.6188409,0.5863079,-0.5360219,0.7006504,0.5145216,-0.80973804,0.9958764,0.15968834,-0.17556906,-0.18792422,-0.42058498,-0.35586467,-0.15781523,-0.28181577,-0.87464887,0.8569918,0.26187196,0.64942205,-0.05904456,-0.87428534,-0.5341596,0.06003569,0.6725588,0.2689599,0.791631,0.2703945,0.23963861,-0.32637513,-0.19339478,0.9725884,0.9154452,0.6382303,0.31581345,-0.40132225,0.69100237,-0.9164223,0.3182435,0.42397994,0.16717789,-0.39170253,-0.35769072,-0.17310633,-0.9146313,-0.83636373,0.6100876,0.3000438,-0.41129485,0.6763508,0.24721754,0.9650415,0.25116187,0.92408645,-0.864184,0.7507135,-0.8176854,0.73326904,0.6172933,-0.29376101,0.64511853,-0.52075964,-0.9396584,-0.6262065,-0.085154116,0.73470634,0.002683819,0.46265155,-0.6234832,-0.13815111,-0.34672177,0.29826644,-0.82756966,-0.48995304,0.30248114,0.5968413,0.013255191,0.85617006,-0.36707616,-0.16370046,-0.7549731,-0.13269272,0.6563823,-0.4651875,0.9957622,-0.9795408,0.21222493,0.42820954,-0.21362191,0.45835987,0.41848788,-0.11413062,-0.16104247,-0.27530333,-0.6649037,0.10203755,-0.13092513,0.22461371,-0.8741124,0.4251949,0.3852396,0.083594255,-0.28878915,0.89915705,-0.35741705,-0.63008416,0.396868,-0.34268206,-0.13646126,-0.17960303,-0.36305335,0.24278837,0.71040475,-0.32061097,0.74146235,-0.40444964,-0.17775382,0.39393833,-0.7437014,-0.9471571,0.7682184,0.72337896,-0.94958144,0.7720231,-0.33511266,0.7905244,0.12281754,-0.56464446,0.37422583,-0.8839762,0.78698164,-0.22439516,-0.780723,-0.50246793,-0.24485643,0.017666215,0.067062885,-0.49701908,-0.9532223,0.99616,0.6519378,-0.94855845,-0.69148505,0.20950653,-0.34963584,-0.66537803,0.058064647,0.7921065,-0.17026697,-0.052715205,0.784948,-0.19144665,0.25196245,-0.83720356,0.20042977,-0.86578494,-0.9473253,0.8253791,-0.5888955,0.81582236,0.6791629,0.68801826,-0.85429114,0.9335455,-0.6811912,0.3334422,-0.047935564,-0.90355086,0.09402058,0.81036645,-0.75910854,-0.40218872,0.7007891,-0.16593336,0.5658429,0.8062777,0.98904306,-0.27239755,-0.3313705,-0.2353804,0.8446349,-0.060197014,-0.6885543,-0.5533089,-0.65910023,-0.36019903,-0.061842848,0.10222245,-0.67442787,0.6253977,0.62453294,-0.67960507,0.6863148
,0.7328543,0.5922019,0.6864455,0.78301543,-0.8019993,0.40323326,0.46577355,-0.38995418,-0.92579,0.8577878,0.690142,-0.36372462,-0.92157906,-0.2757921,-0.8300888,-0.80167615,-0.992702,-0.4546371,-0.23072857,-0.20276713,0.5947971,0.5612372,0.350831,0.70384556,-0.70825684,0.76787114,0.79084885,-0.67482716,0.94776314,0.5295648,-0.15569073,-0.40740958,0.23185337,0.931879,-0.62547904,0.050869253,-0.7181928,0.8847898,-0.78977096,0.6425913,0.50957185,0.14161633,-0.4032995,-0.25151473,0.58768505,0.4412099,0.9741104,0.78470725,0.2829953,0.3122533,0.37233627,-0.59496987,-0.1412574,0.39708346,0.07589317,-0.34149277,0.34517893,0.42557308,0.2372134,-0.485645,-0.9931327,-0.31533805,-0.53919405,-0.24996349,-0.9831792,-0.8834187,0.18278062,0.7462137,0.42216545,0.20068389,0.11982683,0.16406651,-0.62925893,-0.14887905,-0.767665,-0.5696632,-0.68954,-0.20671842,0.9703645,0.98346925,-0.7884218,-0.4158091,0.6121929,-0.9204994,0.6531245,-0.40259895,-0.5695684,0.8769318,0.60634893,-0.13703167,-0.8787582,-0.2365976,0.61726123,-0.44577923,-0.13637325,-0.18915012,0.17938925,0.48011824,0.2969367,0.25249568,-0.22680981,0.19426844,0.46245012,-0.19018821,0.24554884,-0.117384695,0.737002,0.044661824,-0.11805776,0.4770875,-0.8680442,0.26562533,0.7943941,0.598525,-0.8526633,-0.43178433,-0.5448217,-0.99716175,-0.26843402,-0.16666193,0.37640432,-0.8021325,0.023365924,-0.8775093,-0.6559801,0.58058053,-0.6277745,0.002793341,-0.99006635,-0.80073863,0.93279964,0.3604551,0.01700973,-0.6933547,0.7738616,-0.293491,0.68700874,-0.55235064,-0.46437493,-0.0711425,-0.57683337,-0.31714717,0.46586558,0.019754658,-0.4272336,-0.75825095,-0.030062107,-0.78761417,-0.00898256,0.76797074,-0.94221187,0.68127584,-0.83057123,-0.7508383,-0.54212755,-0.87857366,-0.34786376,-0.65885353,0.12408688,-0.77937955,-0.8955628,-0.97609395,-0.6568421,0.20775169,-0.030094111,-0.85973465,-0.8717679,0.6955386,-0.46120164,-0.1885114,0.9986805,-0.851693,0.7859079,0.8080953,-0.7569979,-0.6125718,0.3552837,-0.78843665,0.6209693,0.9768867,0.3366335,-0.50002384,-0.9516365,-0.13940042,0.5324961,0.29786748,0.9011251,0.3268795,0.35724208,0.6569178,0.42430592,0.60271156,-0.68203044,0.98717797,-0.8803379,-0.5274052,0.910526,0.039320223,-0.57667947,0.83511275
,-0.4447725,0.95087683,-0.45524508,-0.06111002,0.41971117,-3.0406396E-4,0.23065224,0.9862231,0.7638868,0.8067719,-0.3266397,-0.66742843,-0.9839341,-0.9923534,-0.8763524,-0.82826656,0.25971577,0.11980756,-0.5616346,0.70278776,-0.46684012,-0.3181816,-0.1088395,0.49655643,-0.29240212,-0.9179772,-0.6645236,-0.20502213,-0.19921204,0.113819726,0.103825025,0.19222113,-0.91184044,0.9631732,-0.09455896,-0.70659137,-0.84633183,0.4035398,0.79373527,0.0940483,-0.89087814,-0.7341903,0.9512885,0.07578375,0.25357947,0.7570372,0.99510396,-0.56473505,-0.2855979,-0.8725098,0.12235724,-0.15920605,0.89838123,-0.5291386,-0.95441306,-0.65459734,-0.5366516,-0.064452685,0.80085236,1.6505361E-4,-0.67391217,0.3642398,0.21974641,0.4874062,0.5097138,0.59467274,0.7725462,0.9148999,-0.61770004,-0.043319203,0.12338652,0.19020824,-0.24842049,-0.97950834,0.9036081,-0.69527006,-0.1678733,-0.98046786,0.04943849,0.7466058,0.44080102,0.08771591,-0.99775255,0.80322164,0.1364669,0.86116713,-0.06782965,-0.66112477,-0.26126254,-0.6905559,-0.687365,-0.74978065,-0.9082654,-0.09831171,0.30203444,-0.35543653,0.75316876,0.02612096,-0.54386705,0.41261098,-0.14863697,-0.27113697,0.77964145,-0.20298709,0.286517,0.80213076,0.44073823,0.47250706,-0.66045403,0.7607263,0.96063745,-0.9572096,-0.9583421,-0.46813533,0.29937488,0.73652774,0.23129326,0.8360437,0.59986615,-0.77665025,0.5741878,0.33241206,0.23743682,-0.21113883,-0.9453965,0.062334508,0.61326087,-0.80128866,0.59909344,0.20572038,-0.17977518,0.13250037,-0.6198811,0.74376315,0.93183035,0.4755813,-0.3854822,-0.721534,-0.53293073,-0.2777176,-0.9231922,0.6165693,0.44506574,-0.4461394,0.88037544,-0.19647807,0.20673925,0.18418396,-0.4685815,0.25298905,0.62836635,-0.9442782,-0.3180868,0.7770497,0.24471764,-0.052948188,-0.9513346,0.6700335,-0.4446131,-0.13948779,-0.38255885,0.3066195,0.38928688,0.7274891,0.40370172,0.39452374,-0.27125934,0.7662062,-0.82089835,0.35624975,-0.06640546,-0.19016181,-0.8736865,-0.37120727,-0.76869106,0.31257126,0.12515025,0.16965225,-0.5207562,0.564913,0.9999263,-0.42845514,-0.44375417,0.43608516,0.3677962,-0.30963323,0.118453935,0.22901009,-0.23733515,-0.53732437,0.890269,-0.506894,0.30773067,-0.29984435,-0.47501683,0.7129507,0.016532447,0.7436438,-0.92277193,0.082600445
,0.8191483,0.15230803,0.43948492,0.82960415,-0.8674814,-0.25800633,0.44587922,-0.85155463,-0.6857933,0.07027579,0.112541534,0.5086008,-0.85610574,-0.633186,0.3065299,-0.05328527,-0.79215133,0.07824281,-0.004818863,-0.2001814,0.5535338,-0.694185,0.035460077,0.0687737,0.5500671,0.77469206,0.20533055,0.7461477,-0.05477209,0.22418614,0.80531496,0.9566861,0.4785941,0.06853363,0.36374775,0.5354984,0.7855862,-0.09005389,-0.22832364,-0.69670695,-0.81161755,-0.34221193,0.15667082,0.21621297,-0.28576392,-0.99931043,0.29768744,0.5738818,-0.7729542,-0.80361277,0.93390465,0.90870893,0.6507825,0.79155964,0.7726766,-0.64907885,-0.71765316,0.93797135,-0.021742301,-0.5062305,-0.123150155,-0.01839655,-0.7522683,0.82386285,-0.34723327,-0.9655864,-0.91152984,-0.14354324,0.7316916,0.67546314,-0.48633668,-0.23596582,-0.23966622,-0.5252724,0.9612004,-0.32162806,0.5547596,-0.3802104,-0.88263977,-0.33839834,-0.47133118,0.9469413,0.22547401,-0.49631363,-0.810035,-0.2567332,0.7943482,-0.9983096,0.37488186,-0.22057284,0.77387935,0.8349601,-0.40596014,-0.7030571,0.10883307,0.21306081,0.08652502,-0.48414293,-0.31766698,0.06055125,0.5135883,0.42677873,0.64205885,0.5524929,0.94379205,-0.7443405,0.29769626,-0.32434088,-0.71524113,0.20069194,0.55738324,0.95874786,-0.83816624,-0.11169075,0.09866352,-0.9857547,-0.96132964,0.3864195,-0.19240117,-0.13544835,-0.90432477,-0.41221645,-0.10826539,0.21166001,-0.4639009,-0.25164807,-0.68401283,0.45710617,-0.99163014,0.35148224,-0.62664825,0.23525983,0.08157703,0.61807823,0.15361622,-0.98170555,-0.3079499,-0.26408294,-0.51018745,-0.45664832,0.120588645,-0.38562453,0.7390171,-0.040154688,-0.664703,-0.9555046,-0.4776782,0.17574255,-0.60259324,0.06192936,0.9544881,0.13322997,-0.6784927,0.8785532,-0.33816096,0.24388674,-0.081415676,-0.0504602,0.36179677,-0.19940309,0.8087976,-0.5482622,-0.7146864,0.079798006,0.35351318,-0.8834601,0.18267338,0.8528416,-0.033982255,-0.55540496,-0.19511108,0.8346655,0.06738363,-0.6101554,0.8606134,-0.61747885,-0.5062423,0.8296164,-0.15338145,-0.31727216,-0.59995896,0.65668046,0.02299458,-0.59495676,-0.45961663,-0.74250257,-0.9234882,0.91029865,0.5495488,0.7434566,0.005460656,-0.5550836,0.079516225,0.9590775,-0.5302285,-0.03956909,-0.15928552,-0.87695855,-0.16457343,-0.9964296
,0.9771859,0.36226904,-0.86451954,0.7776781,-0.57457936,-0.660729,-0.34265372,-0.4392722,0.9813674,-0.579053,0.6446587,0.13055596,0.4602239,0.11332369,0.20937885,0.10721609,0.59145147,-0.12420017,-0.47658056,-0.92948055,0.9561035,-0.7664378,-0.8857651,-0.51042795,-0.47203967,0.7040871,0.6037654,-0.22143102,0.5016873,0.19473548,-0.7932421,-0.28451034,0.73091406,0.4019691,0.71777034,-0.6580753,0.46048832,-0.33740237,-0.74919045,0.097381026,0.16298227,0.11937252,0.11189815,0.63612556,-0.58787733,-0.37570867,0.97091967,0.8042462,-0.82791287,0.97427934,-0.743288,0.96775806,0.0750426,-0.3625551,0.21618322,-0.7377299,0.7709904,-0.1891625,-0.503329,0.6502207,0.958722,-0.5739381,-0.830217,0.41844913,0.33000466,-0.5556233,0.9836429,-0.3992599,0.09908388,0.3998022,-0.21017566,-0.74237967,0.96726453,-0.6505192,-0.35810557,0.3762422,0.37718534,0.25810242,0.51900804,-0.44806406,0.34348014,-0.68518114,0.6626129,0.9875406,-0.28721738,0.75840956,0.2845146,-0.80128646,0.5072162,0.3808075,0.8689452,-0.5221218,-0.037999775,0.1484902,-0.3163451,-0.7715216,-0.64398617,-0.4471173,0.8884328,0.30908355,-0.3457082,-0.35139295,-0.3331329,-0.77640444,-0.61684495,-0.43614557,-0.83425915,-0.93940765,-0.5507379,-0.76863897,-0.4766732,-0.63683313,-0.35011864,-0.9884861,0.5945557,0.4888624,-0.8865567,0.7333288,-0.2886287,-0.4991776,0.32443947,0.6176343,-0.87175995,-0.5877418,0.45684147,0.6208662,0.34799707,-0.40768924,0.4600011,0.7397051,-0.12587318,0.41726112,-0.79944676,-0.24605449,0.85141987,-0.2943377,0.13367344,-0.154433,-0.7788313,0.07628878,-0.5729748,0.99853224,-0.6718844,-0.94258225,0.21875167,-0.6450621,0.9801401,0.42549062,-0.111825734,0.07544369,-0.108778894,0.10184204,0.2148191,0.48806247,0.82301855,0.96834075,0.97954625,0.34881803,0.23244172,-0.24665654,-0.5107834,-0.10939068,-0.119657315,0.6794031,0.7576594,-0.31919947,-0.5226196,0.75479996,-0.07318668,-0.56671095,0.132085,-0.6768954,-0.49383098,-0.5006359,-0.5528917,0.5756589,0.2809428,0.6982431,-0.3154207,0.1606525,-0.3426551,-0.14973113,0.7646452,0.35012525,0.73263675,0.29834944,0.6343391,0.3562477,0.21261704,0.5075447,0.13056646,0.29052278,-0.79718304,-0.937733,-0.6694476,-0.9789674,0.44111118,-0.68385607,-0.08519672,-0.16282532
,0.22502334,-0.44976124,0.34834588,-0.2973301,0.045004103,-0.5623948,0.335248,-0.99745876,-0.7214549,0.40662706,0.9669241,0.56140673,0.05774472,0.12772796,-0.96661,-0.7341599,-0.9868739,0.24218258,-0.6622853,-0.92636186,-0.62721515,0.91262364,0.18581277,-0.41249433,0.7680827,0.26212302,0.6030601,-0.31130832,0.39041442,-0.7483824,0.78393143,-0.7486216,-0.23292562,-0.66318035,0.50838935,-0.4579847,0.73074496,-0.16729136,0.44554463,0.21435341,0.2771825,-0.23688427,0.30349925,0.8563959,-0.5757163,0.81368905,-0.41094056,0.64476043,-0.22013424,0.31450257,-0.47137046,0.22843792,0.2906394,-0.2531913,-0.9401795,-0.77639693,0.8940761,0.15255839,0.13650452,0.3944344,-0.35009417,-0.29991955,-0.0487125,0.69499606,0.0755983,-0.5305927,-0.7401458,0.548273,0.27994713,-0.93516254,-0.8367781,0.40064833,-0.032704163,0.917626,0.15509358,0.7304991,-0.60534626,-0.19716217,0.68301296,0.62882805,-0.45838678,0.9051493,0.28987196,0.9574275,0.8016204,0.33807576,-0.12403065,-0.09386881,-0.8372859,-0.2601691,-0.3685151,-0.096367285,0.26886448,-0.24035501,-0.7522305,-0.58490705,-0.23832563,0.63468724,0.7855704,0.47863325,-0.40540043,-0.46998,-0.65832084,-0.8302112,-0.897975,-0.16964881,0.48565227,0.31149155,0.562867,-0.1538453,-0.8869582,0.26638663,-0.6429265,0.15514578,0.0027207544,0.8078522,-0.0027076937,-0.85412234,-0.6118028,0.54993445,-0.06427311,-0.1119605,0.71009994,-0.79076344,0.96455127,-0.7536994,0.57047427,-0.07232557,-0.65043145,0.5940783,0.16481964,0.55926543,-0.74601597,0.40481788,-0.61550325,-0.6136163,0.29102972,0.21194108,-0.44861874,0.83730996,0.28354904,0.39968434,-0.7508539,-0.80029136,-0.12559783,-0.5629556,-0.22598833,-0.4923498,-0.7893124,-0.009301013,-0.3357326,0.56596285,-0.4166122,-0.6962445,-0.9384734,0.7471527,-0.9121719,-0.8600974,-0.53441757,0.9083041,-0.24090472,0.20449679,-0.8415036,-0.38275853,-0.57949495,0.2096426,-0.86877596,0.064148016,0.91366535,0.3426018,-0.51126266,-0.9476852,-0.46396625,0.38248375,-0.7545093,0.3901838,0.6956588,0.71015054,0.99754465,-0.1972736,-0.2642815,-0.24136528,-0.9222721,0.53396225,-0.4330104,-0.38337752,0.3222565,0.8444471,0.7484211,-0.62223816,-0.33266887,0.63174736,0.77483624,0.66003615,-0.6401728,-0.23328522,0.39723995,-0.054554064,-0.25351924,0.5248147
,0.19036417,0.81637,-0.68819594,-0.70559186,0.9149679,0.036721393,0.6929466,0.97892624,-0.7841073,0.9499847,-0.5674842,-0.18093356,0.8247716,-0.8980324,-0.8341277,-0.6281811,-0.3749129,0.118363105,0.69344974,-0.2483583,0.39191177,0.42224845,-0.36338535,0.7890391,0.5318239,-0.2706925,-0.8707176,0.03346425,-0.9388691,-0.89691263,0.44753557,-0.8431711,-0.93495876,0.6851322,0.8027139,0.48474503,0.1542198,0.42590177,-0.655691,0.8669271,0.5374626,-0.9398853,0.7471283,-0.15244168,0.18312657,-0.18745409,0.7677111,0.5409483,-0.67744535,-0.47829157,0.7107993,-0.9065626,-0.5732885,-0.1539866,-0.7991272,-0.23712143,0.46161878,-0.97075,0.75490946,0.26223972,0.793069,-0.3484778,0.1746799,0.9401161,-0.44221008,0.19635348,0.66411835,-0.11042689,0.26930588,0.33046964,0.13924207,0.20715079,0.18219821,-0.5584594,0.032840036,-0.18316855,0.48823032,-0.35606104,-0.5796642,-0.46506885,0.52959704,0.22579972,-0.8293974,-0.6776942,-0.3907785,-0.7863052,-0.33893198,0.01769089,-0.71070397,0.44572327,-0.47523838,-0.30960658,0.9291798,0.17966957,-0.3363969,0.7035,-0.7715661,0.1747204,-0.013702304,0.11581133,0.18166801,0.55756056,0.9632395,-0.9435551,-0.657751,0.34799647,0.16778316,0.6044774,-0.054208633,0.54942775,-0.92811364,0.1343541,-0.7826401,0.13345861,-0.4119129,-0.10190428,0.88620365,-0.21650103,-0.9077904,-0.17955391,-0.49831823,-0.90559155,0.74123186,-0.031508572,-0.4602507,-0.41836965,0.35887587,0.8675951,0.61631316,0.92654735,0.73284703,0.93195057,0.82010484,-0.7426494,-0.44996017,-0.043180894,-0.6787925,0.7603642,-0.9800096,0.6068681,-0.20230755,0.6370605,-0.008282673,0.84781414,-0.77711785,-0.9364486,-0.10134463,0.14164415,-0.33886963,0.019605072,-0.8079072,0.33219036,0.9681125,-0.24141401,0.58255816,0.09414901,-0.3590808,0.49834204,0.21457444,0.86711514,0.6889337,0.60699475,0.89241576,-0.7388256,-0.041929223,-0.60156316,-0.73420656,-0.53496176,-0.96229106,-0.99720436,-0.012575934,-0.38549873,0.52479136,0.12593429,-0.48856434,0.44413683,-0.706368,-0.23293069,-0.30085257,-0.8564377,0.8817544,-0.5646289,0.5321636,-0.928516,-0.3399532,-0.56459254,0.75784254,-0.09304159,-0.6170007,0.61905974,0.58246064,-0.5900955,-0.32491055,0.11017056,-0.80876815,0.018593283,-0.5116356,0.49285227,0.9056128,-0.23762193
,-0.71882606,-0.9703194,-0.25716472,0.048129506,-0.5032942,-0.21931855,-0.4684367,-0.10846262,-0.45482534,-0.49836332,-0.93895125,-0.15572852,0.91682655,-0.63203,0.842231,0.18354033,-0.4820018,-0.43035832,0.20843057,0.27588946,0.48487848,-0.51096886,-0.5479753,-0.8193287,-0.5338217,0.7467735,0.30494815,0.34791398,0.9119958,0.7690805,0.039724793,0.0064082686,-0.72016263,-0.4809973,-0.4619025,0.77975756,0.57775205,-0.40550503,0.53944695,0.101495825,-0.74231505,0.98326373,-0.9222226,0.4211636,-0.5846159,-0.3045166,-0.6738521,0.933348,-0.5019517,-0.85927963,-0.35210174,-0.5216818,-0.24267179,-0.5654545,0.6745567,0.873593,-0.058342062,-0.57911825,-0.44036618,-0.36426592,-0.31758875,0.76132065,-0.07900407,-0.014224059,0.7944887,-0.37267715,-0.50438195,-0.9922142,0.202236,-0.68085617,-0.9336146,-0.012397633,0.09334326,-0.2759351,-0.30284816,0.8203831,-0.17643775,0.36076456,0.53026325,0.1632327,-0.8766714,0.6705059,0.6476952,0.2527847,-0.786929,-0.18374133,-0.20828243,0.6141335,-0.8636636,0.9071871,-0.87499636,0.83519185,0.65161335,-0.525291,-0.7724784,0.18862188,-0.5140729,-0.70462185,0.1554277,-0.8139451,-0.8459659,0.2764404,-0.10937286,0.08027351,0.8233244,-0.48121965,-0.85695356,-0.4419305,-0.64971393,-0.04835417,0.23590268,-0.66033506,-0.96799487,0.81794685,0.27097338,-0.49971595,-0.5177632,-0.3273371,-0.22636238,-0.9198011,0.21393847,-0.616004,0.8156313,0.36829054,0.03359784,-0.77083814,0.58112115,0.20403837,0.3299586,0.14932495,-0.20882371,-0.93963563,0.7683852,0.19764215,-0.09397634,0.8351324,-0.35024166,-0.026724674,0.010281207,-0.22660907,0.33703798,-0.5879264,-0.7628081,-0.54977834,-0.6395107,0.9562543,0.8576378,0.4338521,0.4701524,0.12957932,-0.9563605,-0.3445971,0.06781062,0.34460607,0.81134355,-0.9345073,-0.49036136,-0.4435621,-0.35584292,-0.6427462,-0.38515204,0.52198595,-0.26945674,0.6877482,-0.8614518,-0.57633567,0.6454862,0.49881065,-0.8371351,-0.83830905,-0.29709882,-0.81942075,0.66650546,-0.7238781,-0.82766753,0.18576208,0.0508765,0.70783377,0.30241913,-0.33907795,0.36193216,0.76868385,0.15719588,0.34989247,-0.8455238,0.61419,-0.8152259,0.24188605,0.61186606,-0.93219084,0.09351423,0.3385513,0.16623056,0.60800564,-0.65393645,0.17797516,0.8744531,-0.031672355,-0.49177897,-0.2110142
,0.99662024,-0.32023567,0.784481,-0.15172091,-0.9178484,-0.24551477,0.93541515,-0.3889243,-0.22674981,-0.1769266,-0.745319,0.83082867,0.7386087,0.71184164,-0.7662476,-0.21086136,0.5572441,-0.92398953,-0.214575,0.95233774,0.8398688,0.13453108,0.6873781,-0.27726838,-0.64526576,-0.9111174,0.978815,0.6315351,-0.6926296,0.2382863,0.007363238,0.9134053,0.11680926,0.2994512,-0.4383969,0.99661744,-0.75690603,-0.36690992,0.39844206,0.636757,-0.49987918,0.6321849,0.9016891,0.67442286,-0.0353529,0.123535655,-0.65879476,0.37416694,-0.17150946,-0.7321495,0.39551064,0.6731607,0.869533,-0.059851065,-0.38550594,0.720332,-0.6782561,-0.08188375,0.51889646,-0.5807257,-0.5814733,-0.5889143,-0.747525,-0.97701615,0.7285589,0.008316602,-0.8577991,0.60388464,-0.462795,-0.15018062,-0.7916344,0.15591808,0.19160327,0.9779265,0.19009289,0.4699852,0.6335882,-0.84677106,-0.90801966,0.37733257,-0.14344007,0.82616585,-0.072331466,0.571878,-0.45142785,0.21509886,-0.6753004,-0.79809815,0.35738546,0.7137854,0.8659541,0.8497388,0.76583403,-0.69049937,0.62362397,0.8269318,-0.46291548,0.75050396,0.70619833,0.15896145,0.0663531,-0.66279244,0.8285044,0.3055299,0.63584495,-0.7119128,0.70567775,0.29463887,0.5787206,-0.99946314,0.23778048,0.009547531,-0.034246482,-0.24518192,0.2115162,-0.8078121,-0.41566446,-0.79261714,-0.08729369,-0.5907752,-0.5549206,-0.4737324,-0.85675204,-0.8468417,0.884332,-0.22432998,0.18078834,0.35638067,-0.64718044,-0.81410414,-0.010719047,0.027828488,-0.6414619,0.27249584,-0.36386225,0.59033424,-0.0016499662,0.25315708,-0.61341476,0.8484629,-0.8149656,0.6274137,0.30800453,0.7625184,-0.1632272,-0.3540022,0.19507931,0.9757082,-0.050473694,-0.7393595,0.37214643,0.064159706,0.5815058,0.38149434,-0.34094843,-0.14129433,0.59300387,-0.18529408,0.16826494,-0.39853686,0.22217338,-0.9536262,-0.10396033,-0.71410894,-0.31713617,-0.795885,0.8678043,0.5646389,-0.7027037,0.59174454,0.35676757,-0.7809695,-0.06587972,-0.71858776,0.9758163,0.8623773,0.849781,-0.24622655,-0.63702327,-0.4312628,-0.48440236,0.7707607,-0.26984522,0.1263797,0.58739024,0.98266643,-0.84730333,0.43206665,-0.093842626,0.2937357,0.61050737,0.41012135,0.9177537,0.7953107,0.17267908,0.08966363,-0.12482198,-0.1841775,-0.7688962,0.8722904
